0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.029912656,0.016461445,-0.04437094,0.10168229,-0.2229656,0.13282754,0.06936732,0.15875421,-0.15459079,-0.00884519,-0.36757857,0.17796907,0.07605689,0.32805854,-0.07991778,-0.1808084,0.10149579,-0.35954323,-0.14669265,-0.06526917,-0.0636507,0.13111785,0.043748196,0.22354287,0.11877944,-0.028137615,-0.2264964,0.10233062,-0.11886978,-0.14026147,-0.08191329,-0.08255228,0.11005811,-0.045300443,0.032639652,-0.13347338,0.13843149,-0.38994384,0.10322787,0.1694528,0.067294344,0.024969963,0.4110652,-0.15311405,0.0553104,0.012317394,0.11799886,0.15223446,0.32047853,-0.12065019,-0.09492356,-0.5055169,-0.048931826,0.07295786,0.12968746,-0.09992871,-0.09824957,0.14165394,-0.13628642,0.25766283,-0.0058998503,-0.034572855,-0.22790891,0.10380803,0.23107806,0.0031687084,0.12945485,-0.11293375,-0.1645664,0.1042435,-0.009891374,-0.05154137,-0.065933354,-0.09881318,0.031794455,-0.15981829,0.030309243,-0.07221888,-0.10072931,-0.12262735,0.063205585,-0.02682888,-0.03787872,0.016011884,-0.26861772,0.15013859,-0.034167096,-0.2122889,-0.05995112,0.00038659174,-0.300805,0.29547194,0.024508622,-0.14618792,0.07638429,-0.13140556,0.037132844,0.14416339,-0.11604272,-0.07096639
0.031916197,0.017818926,-0.047986347,0.1157571,-0.24433647,0.14677559,0.08039286,0.17397444,-0.16795498,-0.008846903,-0.40136528,0.19611545,0.08335739,0.35800064,-0.087708265,-0.19822542,0.11254782,-0.39421296,-0.16087808,-0.07419688,-0.06857041,0.14135759,0.0497371,0.24331242,0.1286027,-0.030597119,-0.2505126,0.11394021,-0.12844327,-0.15558587,-0.08849078,-0.09232666,0.122952364,-0.047736406,0.03858893,-0.14363189,0.14839326,-0.4258453,0.10983919,0.1842038,0.07303976,0.029453686,0.4473083,-0.17242385,0.058348536,0.016439904,0.12932105,0.16856794,0.35200164,-0.13266312,-0.10256716,-0.5542822,-0.05350483,0.079067715,0.14121537,-0.10968552,-0.1101622,0.15382151,-0.14799014,0.28191724,-0.00586033,-0.03750491,-0.250034,0.11272806,0.25177428,0.008838513,0.13759132,-0.12489302,-0.18182379,0.1113042,-0.008936339,-0.056887012,-0.074645676,-0.110922575,0.03780849,-0.1737455,0.033813503,-0.0849467,-0.11031892,-0.13499175,0.07216174,-0.028970039,-0.043652143,0.022710502,-0.29656628,0.16254371,-0.037045553,-0.23280257,-0.06546333,0.0025683523,-0.33123067,0.3255842,0.027977513,-0.1616944,0.08446849,-0.14381729,0.040785912,0.15669145,-0.12510948,-0.07987184
0.033838745,0.022105746,-0.057693142,0.13030782,-0.2871037,0.17249101,0.090062186,0.20291062,-0.19584364,-0.010566415,-0.46456584,0.23016517,0.09799514,0.41742986,-0.10066872,-0.22685663,0.12840576,-0.45833862,-0.1897316,-0.08602235,-0.08258791,0.16778761,0.054655567,0.28295588,0.14965184,-0.03918048,-0.2893721,0.13169894,-0.1523638,-0.17907552,-0.101036616,-0.10752826,0.14218521,-0.058106113,0.046591092,-0.16847217,0.17619139,-0.49896675,0.13175455,0.21742629,0.08523561,0.03440156,0.52152693,-0.20086478,0.06873216,0.014654971,0.1478742,0.19285002,0.4107856,-0.15275563,-0.117200665,-0.6464956,-0.060279686,0.09619713,0.16293392,-0.12463005,-0.12294647,0.18289019,-0.17634802,0.32961187,-0.0067513585,-0.04475746,-0.2928072,0.13208862,0.2937462,0.0055807387,0.16650133,-0.14331004,-0.21174394,0.12743612,-0.009294504,-0.062430654,-0.08621878,-0.12895569,0.04364814,-0.203122,0.039114285,-0.0968946,-0.12794971,-0.15533634,0.08301499,-0.033600558,-0.05106484,0.023046296,-0.34334332,0.19486663,-0.046403788,-0.27044818,-0.07499221,0.0022636307,-0.38339368,0.38017625,0.03461628,-0.18620619,0.09536174,-0.17064482,0.047941104,0.18329807,-0.14748159,-0.08842915
0.03327713,0.023487711,-0.059033252,0.13203932,-0.28784212,0.1720976,0.089453116,0.20178625,-0.19589685,-0.014465702,-0.4668631,0.22902204,0.09883251,0.4205578,-0.099457406,-0.22939835,0.13114332,-0.45840752,-0.18858051,-0.083691135,-0.08100272,0.1677316,0.05371655,0.28501114,0.15063973,-0.03799753,-0.29056627,0.13153796,-0.1499565,-0.18064757,-0.102152616,-0.109072976,0.14372548,-0.05877708,0.048470944,-0.17098942,0.17528178,-0.49728128,0.13156042,0.2179485,0.08473898,0.033568982,0.523655,-0.20017612,0.06680764,0.01459137,0.14875518,0.19490302,0.41141623,-0.15087129,-0.11827463,-0.64801425,-0.05979073,0.09564375,0.16196992,-0.12610841,-0.123272896,0.18060224,-0.17387399,0.33107904,-0.006767135,-0.044691086,-0.2895491,0.13366565,0.29451278,0.0048398543,0.16732943,-0.14438151,-0.20962115,0.13339487,-0.009300927,-0.06259313,-0.08669699,-0.13012339,0.04249673,-0.20479959,0.03889591,-0.095821425,-0.12858018,-0.15512009,0.083641484,-0.031689648,-0.051108878,0.021149075,-0.34343052,0.1945167,-0.04686598,-0.27087736,-0.07441234,0.00230574,-0.38428053,0.37872165,0.03318168,-0.1881239,0.09864144,-0.17019182,0.04615574,0.18496372,-0.14392589,-0.090682134
0.028845046,0.018899646,-0.04922803,0.11001223,-0.24218723,0.14374024,0.077158816,0.1702421,-0.16380194,-0.010546811,-0.39270616,0.1893119,0.08315115,0.35120815,-0.087237515,-0.19108231,0.110559046,-0.3841164,-0.15594587,-0.06797738,-0.06976462,0.13947263,0.04552525,0.23752034,0.12419295,-0.03215084,-0.24351892,0.1099238,-0.12641665,-0.15101032,-0.08588384,-0.09190765,0.12161354,-0.049074523,0.03741321,-0.14274175,0.1457046,-0.41819033,0.10965055,0.18108676,0.072554365,0.027841931,0.439467,-0.16503999,0.056048103,0.010551491,0.12350367,0.16207454,0.34546328,-0.1276488,-0.101700395,-0.5427168,-0.05031406,0.08167531,0.13504542,-0.10411885,-0.102991045,0.15383297,-0.14717343,0.27738565,-0.004228941,-0.04038235,-0.2428669,0.11056546,0.24617913,0.0033497426,0.14079714,-0.11947426,-0.17557375,0.10999423,-0.008825488,-0.054148503,-0.07098286,-0.10671393,0.035555582,-0.1702033,0.030848714,-0.07728454,-0.10699059,-0.13138029,0.07140352,-0.027474202,-0.043622017,0.019904928,-0.28684726,0.1624526,-0.03914335,-0.2273038,-0.06230621,-6.08193e-06,-0.32147184,0.3192178,0.026902888,-0.15769246,0.07919188,-0.13971981,0.040937252,0.15431169,-0.1228699,-0.07402919
0.04186624,0.02252069,-0.064611875,0.14806908,-0.32101548,0.19219024,0.10422803,0.22646129,-0.22173207,-0.011915463,-0.52938884,0.25591147,0.10810232,0.47306827,-0.11378426,-0.25913474,0.14555301,-0.5167068,-0.21273246,-0.09694389,-0.0912974,0.19164856,0.062145364,0.32105073,0.16952622,-0.042075936,-0.3266771,0.15085104,-0.1695037,-0.20251817,-0.11548002,-0.12244805,0.15879817,-0.06413845,0.053142767,-0.18847308,0.19786747,-0.5641349,0.14912397,0.24352118,0.097326815,0.03661041,0.59065086,-0.22477463,0.07793131,0.018146245,0.16806309,0.21878184,0.46385825,-0.17455338,-0.13354252,-0.73098797,-0.067848764,0.10596602,0.18687776,-0.14242055,-0.14133611,0.20637965,-0.19621962,0.37276945,-0.0038805245,-0.04993513,-0.32775685,0.14766982,0.33154652,0.007820217,0.18667522,-0.16398762,-0.23889048,0.1453581,-0.0135349,-0.07300011,-0.09602818,-0.1443334,0.04810106,-0.22865425,0.04449342,-0.10860727,-0.14630513,-0.17776628,0.093806945,-0.039084073,-0.055585906,0.024775898,-0.38856986,0.21784186,-0.05013995,-0.30577925,-0.08736973,-0.0003483174,-0.4320733,0.426893,0.03720395,-0.21115725,0.11073354,-0.19032668,0.05444548,0.20717362,-0.16559318,-0.101627216
0.035060376,0.020028384,-0.04906241,0.11166596,-0.25199983,0.1528327,0.08200025,0.17783892,-0.17114659,-0.006434628,-0.41227055,0.1991929,0.087876566,0.36834303,-0.087882526,-0.19926801,0.11212728,-0.40729558,-0.16873024,-0.07902004,-0.07320711,0.1519162,0.045696896,0.2517015,0.13423628,-0.033843696,-0.2587041,0.118231,-0.13183865,-0.15908849,-0.08978235,-0.097925,0.12613025,-0.053135514,0.038446687,-0.1483821,0.1572246,-0.44119447,0.1181067,0.19393109,0.0774535,0.030594304,0.46475065,-0.1797594,0.06293314,0.013795574,0.13148282,0.17026892,0.3654305,-0.13593663,-0.10310429,-0.5723363,-0.054899953,0.08675411,0.14657629,-0.10875408,-0.107996054,0.16183195,-0.15707642,0.28987333,-0.008597725,-0.039230295,-0.2614802,0.1155681,0.2620808,0.0075306403,0.14682204,-0.12618442,-0.18756725,0.11081383,-0.008182695,-0.05732826,-0.07447974,-0.11602538,0.037033472,-0.18092765,0.032789994,-0.08822427,-0.11289773,-0.1363724,0.074621074,-0.03082821,-0.041145656,0.019470228,-0.30642968,0.17309432,-0.040503837,-0.24091461,-0.0672991,0.0002819626,-0.33809367,0.33998454,0.029424133,-0.16348028,0.082608566,-0.15107255,0.043586243,0.16276267,-0.13409564,-0.07834514
0.018232724,0.009859507,-0.02744409,0.06287826,-0.13824265,0.07971393,0.045969725,0.0973809,-0.094234586,-0.005266803,-0.22446126,0.10894567,0.047380846,0.2017201,-0.048597075,-0.10867353,0.061845507,-0.22201626,-0.09190011,-0.04221204,-0.03857358,0.081856854,0.025033865,0.13731587,0.07446879,-0.018005611,-0.13763571,0.06606242,-0.071631275,-0.08717872,-0.049197868,-0.05092167,0.068317905,-0.02972274,0.021487083,-0.08121644,0.08531684,-0.24209508,0.062440366,0.10353547,0.042824853,0.013402456,0.25051284,-0.09540046,0.032687586,0.008617752,0.06938881,0.092080176,0.196983,-0.07575935,-0.057027232,-0.3121852,-0.028249709,0.044881374,0.07870976,-0.06066838,-0.060861763,0.086050116,-0.08306159,0.1582544,-0.0029204418,-0.021551713,-0.14048243,0.06330882,0.1406309,0.0028338896,0.0817886,-0.069877915,-0.09991646,0.06667963,-0.007032747,-0.032269794,-0.03911622,-0.06070257,0.019719813,-0.098886184,0.017304644,-0.049221497,-0.06323821,-0.0747066,0.040461086,-0.017188411,-0.021883598,0.01009178,-0.16779496,0.09339426,-0.018974947,-0.13050039,-0.03485064,-0.0017750781,-0.1845368,0.18246393,0.013894873,-0.08773311,0.049267154,-0.08411123,0.022279533,0.090043984,-0.071190074,-0.042121887
0.026997158,0.01700672,-0.04235052,0.09667685,-0.21210945,0.12788804,0.06691571,0.14920452,-0.14511172,-0.0074449996,-0.3491539,0.16874811,0.070843644,0.31100982,-0.077411324,-0.1697387,0.09623852,-0.34111091,-0.1392152,-0.06304513,-0.059701648,0.12558329,0.04104982,0.2112891,0.111939125,-0.028228525,-0.21526897,0.09712286,-0.1135408,-0.13077436,-0.076870374,-0.07990874,0.104661666,-0.041671388,0.033064537,-0.12644608,0.13108175,-0.3712167,0.0998261,0.16097026,0.062965475,0.024302796,0.38993946,-0.14827946,0.05299995,0.013901353,0.11378709,0.14417908,0.3044516,-0.11305315,-0.08901756,-0.4808204,-0.045688026,0.06746109,0.12385592,-0.09161047,-0.09284203,0.13523126,-0.12982272,0.24519092,-0.0049606794,-0.03295259,-0.21814199,0.096752495,0.2182267,0.0068717534,0.12238917,-0.10655971,-0.15797542,0.09674489,-0.008023714,-0.046699602,-0.06396664,-0.0928969,0.03097118,-0.14887659,0.02825332,-0.07118445,-0.09562574,-0.116497025,0.06086229,-0.024227181,-0.03497082,0.01591767,-0.25662205,0.14266422,-0.033588964,-0.20037724,-0.056472357,-0.00023364539,-0.28639024,0.28242835,0.023682395,-0.1391329,0.07290779,-0.12509924,0.035084497,0.13713539,-0.11003449,-0.06678865
0.028131338,0.017656235,-0.05138911,0.115741745,-0.2504854,0.14844859,0.07615759,0.17587565,-0.17204368,-0.009086719,-0.4055804,0.1962041,0.0841299,0.36050922,-0.08709614,-0.20149595,0.11234754,-0.39703867,-0.16425486,-0.07355649,-0.070658155,0.14786841,0.049110387,0.24680553,0.12994796,-0.03009462,-0.25181937,0.114494696,-0.1290145,-0.15302095,-0.088593654,-0.09422634,0.12487869,-0.051299945,0.03907268,-0.14801495,0.15070826,-0.42767417,0.114101484,0.18589574,0.07429737,0.026590379,0.4558794,-0.17262578,0.060881153,0.012827082,0.12934424,0.16712344,0.35750976,-0.13233453,-0.104433715,-0.5623768,-0.053440183,0.08176756,0.14043859,-0.110276796,-0.10718768,0.15720402,-0.15218943,0.2860389,-0.008408971,-0.038707107,-0.24849615,0.113273986,0.25385976,0.0039293417,0.14586262,-0.121374324,-0.18216564,0.11411916,-0.010827832,-0.055231266,-0.07403005,-0.10975699,0.038843468,-0.17706919,0.03433877,-0.08277952,-0.11015648,-0.13517539,0.072080344,-0.030971274,-0.042897794,0.018558854,-0.29857078,0.16372181,-0.038077526,-0.23422576,-0.0660246,-0.0018986898,-0.3359364,0.3283594,0.028506808,-0.16091456,0.08140809,-0.14592622,0.04172136,0.16031374,-0.127268,-0.076860815
0.03318553,0.020105625,-0.049519617,0.115628585,-0.25290626,0.15213443,0.08199543,0.18058366,-0.17568707,-0.011440644,-0.4141632,0.200746,0.08644503,0.37339336,-0.08947675,-0.20438188,0.11572173,-0.40749824,-0.16675144,-0.07626542,-0.07251868,0.1489358,0.049879715,0.2529337,0.13430738,-0.03331434,-0.25746936,0.117283784,-0.13425177,-0.15791033,-0.09126152,-0.09716849,0.1274236,-0.052442383,0.040989988,-0.14965211,0.15691595,-0.442866,0.119009815,0.19114994,0.07578865,0.028698735,0.4666774,-0.17744704,0.06211004,0.014062322,0.13576117,0.17249812,0.36425734,-0.13577594,-0.10905667,-0.5754828,-0.055594537,0.08366587,0.14749616,-0.11207657,-0.11344954,0.16037346,-0.15537718,0.29395068,-0.006202777,-0.039125517,-0.25791445,0.116610795,0.2640389,0.006851344,0.14762194,-0.13000898,-0.18896371,0.11616424,-0.0098201595,-0.057594724,-0.07531677,-0.11298594,0.037269752,-0.17985803,0.03197591,-0.08505747,-0.11593918,-0.13886455,0.07335618,-0.029679308,-0.04118872,0.021205818,-0.3065758,0.17057094,-0.040986832,-0.2401216,-0.06830002,0.00036541896,-0.34217954,0.33603078,0.027116904,-0.16679293,0.086622715,-0.1483824,0.040181343,0.16380054,-0.13153628,-0.080760874
0.020738523,0.012251233,-0.030598516,0.078594126,-0.16814338,0.10328269,0.056298483,0.11925596,-0.11407603,-0.004770094,-0.28055024,0.13521616,0.058862902,0.24763446,-0.058054555,-0.13700005,0.07318396,-0.26906925,-0.110667445,-0.04979061,-0.04895835,0.099791266,0.030496523,0.1693227,0.08630911,-0.019429823,-0.17077981,0.080086365,-0.086970635,-0.105831325,-0.06254558,-0.067744404,0.08333735,-0.03403651,0.03121436,-0.10033742,0.10695534,-0.29341432,0.0736354,0.1271187,0.051170677,0.017401533,0.3112771,-0.115998216,0.043760195,0.008491047,0.08883559,0.11332513,0.24478988,-0.08876695,-0.068831705,-0.38309425,-0.035456866,0.055737067,0.10024687,-0.07018827,-0.07258421,0.10950405,-0.10216499,0.1955022,-0.0032588122,-0.023543058,-0.16900972,0.07649113,0.17320725,0.006282405,0.0979043,-0.0840632,-0.12595801,0.074271336,-0.009053625,-0.03587129,-0.048290867,-0.07355158,0.026956214,-0.12013842,0.024584115,-0.054782476,-0.07334948,-0.09384484,0.04928185,-0.020881323,-0.028020538,0.013335824,-0.20267305,0.11200355,-0.025627842,-0.16123134,-0.044043295,-0.0009927102,-0.22805357,0.22793618,0.017699962,-0.113162346,0.05918855,-0.10112941,0.025361467,0.10626985,-0.08775826,-0.051129855
0.030767877,0.017356625,-0.04859252,0.11181319,-0.24464004,0.14624171,0.079262376,0.17151578,-0.16457306,-0.0070834504,-0.40018588,0.19345962,0.08525555,0.35426232,-0.08471552,-0.19632678,0.10916161,-0.3931555,-0.15928653,-0.070374526,-0.07030134,0.14497261,0.04344257,0.24335632,0.12964511,-0.033086747,-0.2500537,0.111880355,-0.12858897,-0.15342383,-0.086755514,-0.09484832,0.123781845,-0.05136491,0.036732726,-0.14561133,0.14850254,-0.4264295,0.1142191,0.1855415,0.07367676,0.028918866,0.4488805,-0.17035028,0.059661757,0.011949233,0.12707415,0.16703783,0.3524593,-0.13213047,-0.102089085,-0.5524073,-0.052954145,0.08155667,0.14095095,-0.10674429,-0.108044095,0.15626213,-0.15069632,0.28320807,-0.007073152,-0.03733474,-0.2505492,0.111356474,0.25256836,0.004303721,0.14366418,-0.12045652,-0.18110558,0.11167811,-0.008231762,-0.05542449,-0.07217146,-0.10976231,0.03718885,-0.1733436,0.03346852,-0.08289191,-0.11025143,-0.13279352,0.07100895,-0.029767552,-0.040482856,0.018681863,-0.29659522,0.16521439,-0.03632054,-0.23363662,-0.065752484,0.0014956936,-0.32780534,0.3267298,0.028608197,-0.15971729,0.08104131,-0.14235179,0.043206766,0.15730165,-0.1263171,-0.0769424
0.029328942,0.020238442,-0.050469313,0.11354348,-0.24610005,0.14758836,0.079696015,0.17709897,-0.1703518,-0.010705396,-0.40597418,0.19609612,0.08320549,0.36037472,-0.085882574,-0.1991222,0.11199946,-0.39681605,-0.16291589,-0.072065085,-0.06887806,0.14689419,0.048425697,0.24781586,0.13211395,-0.032130156,-0.24907003,0.11508482,-0.12965621,-0.15666991,-0.09081659,-0.091293484,0.12181108,-0.04733968,0.038473442,-0.14511043,0.15072682,-0.43068215,0.11325099,0.18717347,0.07324861,0.029497184,0.45319957,-0.1725737,0.061195493,0.012937042,0.13381396,0.16882496,0.35622385,-0.13598756,-0.10409296,-0.56194955,-0.056486383,0.078694925,0.14315528,-0.1097934,-0.10717859,0.15633054,-0.1500269,0.28534684,-0.0042623687,-0.037715543,-0.25083354,0.11285396,0.25578803,0.005576872,0.14316124,-0.12370017,-0.18375306,0.11395642,-0.012293082,-0.05602752,-0.07429369,-0.10979547,0.037168875,-0.17439249,0.032931156,-0.081666365,-0.11305077,-0.13835678,0.069695026,-0.029743625,-0.041980766,0.017914372,-0.29747555,0.16358055,-0.041466538,-0.23448797,-0.06557724,-0.00021725992,-0.33349782,0.32908198,0.027488071,-0.16245253,0.08388225,-0.14675406,0.040787432,0.15936571,-0.12818758,-0.078467086
0.03666947,0.017620001,-0.05063544,0.116397105,-0.25983885,0.15763174,0.08529953,0.18419372,-0.17597727,-0.0066461572,-0.42933357,0.20805995,0.090692535,0.38313752,-0.09313655,-0.208554,0.118153125,-0.42127344,-0.17206235,-0.080031894,-0.07544384,0.15667143,0.048878007,0.25936624,0.14111692,-0.035044394,-0.26595032,0.12330791,-0.13531496,-0.16335548,-0.094810955,-0.10113189,0.13207854,-0.054179747,0.04077595,-0.15700537,0.16238284,-0.45905077,0.12385548,0.19993459,0.0789868,0.03015889,0.48449036,-0.18463132,0.06499788,0.015223708,0.1364171,0.17682031,0.3811271,-0.1395628,-0.11029201,-0.59567684,-0.055435993,0.08985306,0.15264615,-0.11479165,-0.113745175,0.17115897,-0.16376866,0.3010168,-0.0069514727,-0.0413837,-0.26902285,0.121484384,0.26855984,0.006862534,0.15114917,-0.130918,-0.19374971,0.119753346,-0.00845907,-0.056230836,-0.07588183,-0.11752085,0.03810459,-0.18872492,0.037067648,-0.088105135,-0.11963672,-0.14208062,0.075959556,-0.032895856,-0.043231316,0.021617604,-0.32002068,0.17777313,-0.040364917,-0.24798228,-0.07010825,-0.0016600606,-0.35152006,0.35095853,0.02982934,-0.17102247,0.08779361,-0.15231387,0.043914266,0.16799857,-0.13747336,-0.08346071
0.034308843,0.01925909,-0.05132373,0.119099624,-0.26147994,0.15687515,0.08389298,0.18430282,-0.17961034,-0.009826372,-0.4292096,0.208782,0.087729126,0.3840941,-0.09159268,-0.20996334,0.11830974,-0.42062134,-0.17076984,-0.07805992,-0.07229469,0.15456623,0.05128173,0.2616726,0.13811393,-0.032939333,-0.26493767,0.12166516,-0.13736789,-0.16128612,-0.095721066,-0.10130095,0.13059573,-0.05254899,0.040414702,-0.15557548,0.15883434,-0.4536514,0.12235894,0.19851147,0.07823578,0.029501246,0.47896752,-0.18285082,0.06446972,0.015711058,0.1385951,0.17659569,0.37355337,-0.13991493,-0.10864691,-0.59121907,-0.058070015,0.083440185,0.15142485,-0.1159661,-0.11711342,0.16806473,-0.15902476,0.3027915,-0.007446581,-0.039683543,-0.2644248,0.12137718,0.26798734,0.0059305835,0.15129404,-0.13383256,-0.19307305,0.11942577,-0.010527124,-0.0580061,-0.07747952,-0.117698975,0.03834896,-0.18423405,0.03598083,-0.089518294,-0.12069428,-0.14308597,0.073332794,-0.030431643,-0.043159906,0.01899459,-0.31587502,0.17668499,-0.039355785,-0.24920847,-0.071324214,-0.00072052726,-0.35254273,0.34740934,0.026734715,-0.171815,0.090063214,-0.15430327,0.042867515,0.16772768,-0.13457058,-0.082353674
0.033623714,0.021436967,-0.055117745,0.13172428,-0.28359377,0.17007133,0.08981604,0.20065898,-0.19381173,-0.014785504,-0.45974386,0.22371837,0.09433772,0.41609997,-0.099999055,-0.22911496,0.12899655,-0.45154408,-0.18515551,-0.08396223,-0.07821158,0.16778474,0.052737482,0.28221822,0.14900267,-0.03485586,-0.28925112,0.13294883,-0.14921167,-0.17831062,-0.10547122,-0.10568766,0.14256126,-0.05640266,0.04425759,-0.16829911,0.17543839,-0.49248064,0.12967937,0.21447785,0.08552853,0.033202685,0.5216311,-0.19880326,0.06568412,0.01639301,0.14916685,0.19395658,0.40855366,-0.15042083,-0.11924334,-0.64292544,-0.061600998,0.09422549,0.1623262,-0.12650144,-0.12468817,0.17873581,-0.17241022,0.32853755,-0.006068339,-0.041066788,-0.28586397,0.12971725,0.2912441,0.006489099,0.1646022,-0.14315087,-0.20955756,0.13006152,-0.008973876,-0.06396666,-0.083712496,-0.12668288,0.041901607,-0.20174989,0.03870358,-0.09647981,-0.1271661,-0.1551494,0.08117933,-0.032442056,-0.048858196,0.021191422,-0.34365666,0.19118884,-0.04405264,-0.26727444,-0.07350502,0.0011749234,-0.3808134,0.37657258,0.029431775,-0.18512525,0.0990383,-0.16768076,0.044442695,0.18249181,-0.14356616,-0.08975394
0.03144241,0.019540157,-0.05351643,0.120276704,-0.26135477,0.15615264,0.08308021,0.18330953,-0.17898747,-0.011668238,-0.42589384,0.20667851,0.088626064,0.38121393,-0.09326483,-0.20934746,0.11780399,-0.4177181,-0.17085508,-0.07602989,-0.07429578,0.1536887,0.04934242,0.2605391,0.13789609,-0.036209412,-0.26477778,0.12142911,-0.13813847,-0.16407096,-0.09388624,-0.09888168,0.12973426,-0.053429026,0.040685613,-0.1547995,0.15908058,-0.45362824,0.119982556,0.19669881,0.07663253,0.03151796,0.476375,-0.18056956,0.059484202,0.013603754,0.13481909,0.17768833,0.3751738,-0.13931997,-0.109768584,-0.5891236,-0.054764073,0.08890874,0.14635222,-0.11433995,-0.11288945,0.16435206,-0.1596898,0.30118835,-0.005144788,-0.04172028,-0.26338363,0.11855434,0.26753515,0.0035512603,0.1522583,-0.13308585,-0.19331281,0.11771753,-0.008616945,-0.05792439,-0.07783675,-0.116505966,0.03953862,-0.18483208,0.03590945,-0.087660134,-0.11681914,-0.14091605,0.0765569,-0.031089896,-0.045968983,0.019235928,-0.31404507,0.17722806,-0.04082846,-0.24514124,-0.068058684,0.0016933983,-0.3499854,0.34625566,0.031217556,-0.16978715,0.088211134,-0.1547872,0.043057673,0.16769452,-0.1319742,-0.08151089
0.03635648,0.025510611,-0.057247374,0.13246076,-0.28916195,0.17435437,0.09117083,0.20447057,-0.19888863,-0.0154997995,-0.47035256,0.22886305,0.098260075,0.4242734,-0.102732874,-0.23183374,0.13264984,-0.46200752,-0.19001003,-0.08415485,-0.082255825,0.1676038,0.054764148,0.2867636,0.15060268,-0.036937673,-0.2939918,0.13338508,-0.15190715,-0.18278994,-0.103537634,-0.10901474,0.14373568,-0.058597412,0.047123443,-0.1711315,0.17640263,-0.50069135,0.1312391,0.2191451,0.08613913,0.033350952,0.529748,-0.2012174,0.066811055,0.015457011,0.15041421,0.19702595,0.41608506,-0.1536417,-0.118757844,-0.654281,-0.06087142,0.095417134,0.16368261,-0.12841779,-0.124507375,0.18287455,-0.17613004,0.3336953,-0.0040798713,-0.044696156,-0.29188165,0.13431244,0.29638973,0.0049236002,0.16859517,-0.14566158,-0.21467234,0.13359055,-0.008856707,-0.06365072,-0.086223446,-0.12929027,0.044112597,-0.20518808,0.03856998,-0.09641564,-0.12889975,-0.15661493,0.085884385,-0.035135746,-0.051625375,0.02209631,-0.347071,0.1946423,-0.046775654,-0.27290714,-0.072400324,0.0011041666,-0.38686892,0.38388872,0.033847183,-0.18950272,0.09990015,-0.17230155,0.04477828,0.18646993,-0.14613456,-0.09198601
0.026720807,0.01644931,-0.04558321,0.106822215,-0.22696814,0.13664101,0.07105338,0.15628636,-0.15486164,-0.008271148,-0.36683798,0.18027773,0.07908081,0.33117053,-0.07884626,-0.18227218,0.10459955,-0.3605991,-0.14672618,-0.06704997,-0.06554025,0.13123176,0.04283582,0.22525223,0.11758029,-0.032148134,-0.22451802,0.10320645,-0.119099796,-0.14061324,-0.08118939,-0.08497466,0.11206805,-0.047523685,0.03623096,-0.13183479,0.13557647,-0.3908375,0.10693499,0.17050663,0.068998516,0.024301413,0.4098795,-0.15681033,0.054621242,0.011334351,0.117410734,0.15184128,0.32180184,-0.12089108,-0.093626775,-0.5120503,-0.04480364,0.074746594,0.1305929,-0.09871183,-0.09872604,0.14271405,-0.13714533,0.26190898,-0.005078005,-0.03867537,-0.22850351,0.10215705,0.23200944,0.0025553845,0.13100663,-0.11755083,-0.16546634,0.1028267,-0.006384074,-0.047961432,-0.06884201,-0.101789884,0.034293562,-0.1588906,0.031295132,-0.07325454,-0.10139001,-0.12374805,0.06310462,-0.024829416,-0.03865275,0.015057522,-0.27253038,0.15148494,-0.033151664,-0.21142678,-0.05821342,0.0031703552,-0.3031968,0.29994607,0.024995161,-0.14486957,0.07530377,-0.13229725,0.03861738,0.14631353,-0.1141465,-0.06785168
0.034025714,0.02023107,-0.053026043,0.1258406,-0.27526665,0.16565505,0.086272776,0.19463786,-0.18881807,-0.014751596,-0.4485713,0.21812847,0.094432384,0.40309227,-0.096139885,-0.21955413,0.12509742,-0.43994182,-0.17955498,-0.08228255,-0.076221466,0.16170618,0.050323267,0.27556098,0.14469732,-0.033582166,-0.27952528,0.12891068,-0.14500326,-0.17124338,-0.099927366,-0.10525465,0.13520804,-0.055212606,0.045121733,-0.16524443,0.17056695,-0.47588062,0.1258598,0.20906171,0.08135888,0.031683836,0.50423217,-0.19289732,0.06432078,0.01744719,0.1447278,0.18848653,0.39558494,-0.1461444,-0.11466414,-0.6225802,-0.059519242,0.09110346,0.15808871,-0.12216462,-0.11885894,0.17245369,-0.16656251,0.3177635,-0.005270026,-0.04023293,-0.27928707,0.12708345,0.28268027,0.0030259637,0.16128941,-0.13978016,-0.2055961,0.123968564,-0.0072047473,-0.061517242,-0.08179817,-0.12532173,0.04238198,-0.1951776,0.036912963,-0.09362843,-0.1235085,-0.14850254,0.08120364,-0.03286396,-0.04907962,0.021851776,-0.3303772,0.18717943,-0.043544855,-0.2609236,-0.07050142,0.003925799,-0.36850503,0.3653927,0.03192129,-0.18078032,0.09473957,-0.1643768,0.043195568,0.17717156,-0.14133689,-0.08809905
